sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,short_description,price,meta_title,meta_keywords,meta_description,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
7700010631111-Burgundy-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Parallel Side Cut Out One Piece Swimsuit-Burgundy-S",,130.000000,"Parallel Side Cut Out One Piece Swimsuit","Beachwear, Swimwear, resort wear, women swimwear, Swimsuit, One-piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Parallel Side Cut Out One Piece Swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/a/s/asaka1_3_1.jpg,,/a/s/asaka1_3_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=S",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/s/asaka1_3_1.jpg,/a/s/asaka2_1_1.jpg,/a/s/asaka3_1.png,/a/s/asaka4_1_1.png,/a/s/asaka5_1.jpg",",,,,",,,,,,,,,,,
7700010631111-Burgundy-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Parallel Side Cut Out One Piece Swimsuit-Burgundy-M",,130.000000,"Parallel Side Cut Out One Piece Swimsuit","Beachwear, Swimwear, resort wear, women swimwear, Swimsuit, One-piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Parallel Side Cut Out One Piece Swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/a/s/asaka1_3_2.jpg,,/a/s/asaka1_3_2.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=M",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/s/asaka1_3_2.jpg,/a/s/asaka2_2.jpg,/a/s/asaka3_2.png,/a/s/asaka4_2.png,/a/s/asaka5_2.jpg",",,,,",,,,,,,,,,,
7700010631111-Burgundy-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Parallel Side Cut Out One Piece Swimsuit-Burgundy-L",,130.000000,"Parallel Side Cut Out One Piece Swimsuit","Beachwear, Swimwear, resort wear, women swimwear, Swimsuit, One-piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Parallel Side Cut Out One Piece Swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/a/s/asaka1_3_3.jpg,,/a/s/asaka1_3_3.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=L",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/s/asaka1_3_3.jpg,/a/s/asaka2_3.jpg,/a/s/asaka3_3.png,/a/s/asaka4_3.png,/a/s/asaka5_3.jpg",",,,,",,,,,,,,,,,
7700010641110-Orange-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Irregular Cut Trikini-Orange-S",,130.000000,"Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Irregular Cut Trikini created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/a/kai1_4_1.jpg,,/k/a/kai1_4_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=S",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/a/kai1_4_1.jpg,/k/a/kai2_1_1.jpg,/k/a/kai3_1_1.png,/k/a/kai4_1.png",",,,",,,,,,,,,,,
7700010641110-Orange-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Irregular Cut Trikini-Orange-M",,130.000000,"Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Irregular Cut Trikini created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/a/kai1_4_2.jpg,,/k/a/kai1_4_2.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=M",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/a/kai1_4_2.jpg,/k/a/kai2_1_2.jpg,/k/a/kai3_1_2.png,/k/a/kai4_2.png",",,,",,,,,,,,,,,
7700010641110-Orange-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Irregular Cut Trikini-Orange-L",,130.000000,"Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Irregular Cut Trikini created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/a/kai1_4_3.jpg,,/k/a/kai1_4_3.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=L",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/a/kai1_4_3.jpg,/k/a/kai2_1_3.jpg,/k/a/kai3_1_3.png,/k/a/kai4_3.png",",,,",,,,,,,,,,,
7700030681110-Gold-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"High-waist Bottom-Gold-S",,70.000000,"High-waist Bottom","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label High Waist Bottom created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from latin american Designers",/k/o/korollo1_1_1.jpg,,/k/o/korollo1_1_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=S",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/o/korollo1_1_1.jpg,/k/o/korollo2_1_1.jpg,/k/o/korollo3_1_1.png,/k/o/korollo4_1_1.png",",,,",,,,,,,,,,,
7700030681110-Gold-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"High-waist Bottom-Gold-M",,70.000000,"High-waist Bottom","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label High Waist Bottom created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from latin american Designers",/k/o/korollo1_2_1.jpg,,/k/o/korollo1_2_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=M",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/o/korollo1_2_1.jpg,/k/o/korollo2_2_1.jpg,/k/o/korollo3_2_1.png,/k/o/korollo4_2_1.png",",,,",,,,,,,,,,,
7700030681110-Gold-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"High-waist Bottom-Gold-L",,70.000000,"High-waist Bottom","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label High Waist Bottom created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from latin american Designers",/k/o/korollo1_3_1.jpg,,/k/o/korollo1_3_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=L",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/o/korollo1_3_1.jpg,/k/o/korollo2_3_1.jpg,/k/o/korollo3_3_1.png,/k/o/korollo4_3_1.png",",,,",,,,,,,,,,,
7700010661118-Brown-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Irregular Cut One Piece swimsuit-Brown-S",,130.000000,"Irregular Cut One Piece swimsuit","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Irregular Cut One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/p/i/pia1_1.jpg,,/p/i/pia1_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=S",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/p/i/pia1_1.jpg,/p/i/pia2_1_1.jpg,/p/i/pia3_1.jpg,/p/i/pia4_1.png,/p/i/pia5_1.png",",,,,",,,,,,,,,,,
7700010661118-Brown-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Irregular Cut One Piece swimsuit-Brown-M",,130.000000,"Irregular Cut One Piece swimsuit","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Irregular Cut One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/p/i/pia1_2.jpg,,/p/i/pia1_2.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=M",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/p/i/pia1_2.jpg,/p/i/pia2_1_2.jpg,/p/i/pia3_2.jpg,/p/i/pia4_2.png,/p/i/pia5_2.png",",,,,",,,,,,,,,,,
7700010661118-Brown-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Irregular Cut One Piece swimsuit-Brown-L",,130.000000,"Irregular Cut One Piece swimsuit","Beachwear,Swimwear,resortwear,women swimwear, Swimsuit,Onepiece,Bikini,fashion Bikini, trikini, Luxury Swimwear, fashion,online bikini,Designer swimwear,sexy bikinis","This exclusive Latin Label Irregular Cut One Piece swimsuit created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/p/i/pia1_3.jpg,,/p/i/pia1_3.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=L",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/p/i/pia1_3.jpg,/p/i/pia2_1_3.jpg,/p/i/pia3_3.jpg,/p/i/pia4_3.png,/p/i/pia5_3.png",",,,,",,,,,,,,,,,
7700020691112,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers/Baobab",base,"Cross Top Shoulder ",,,"Cross Top Shoulder ","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Cross Top Shoulder created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/e/kena1.jpg,,/k/e/kena1.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=57,mgs_brand=Baobab,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1.jpg,/k/e/kena2.jpg,/k/e/kena3.png,/k/e/kena4.png",",,,",,,,,,,,,,"sku=7700020691112-Burgundy-M,color=Burgundy,size=M|sku=7700020691112-Burgundy-S,color=Burgundy,size=S|sku=7700020691112-Burgundy-L,color=Burgundy,size=L","color=Color,size=Size"
7700020691112-Burgundy-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Cross Top Shoulder -Burgundy-S",,60.000000,"Cross Top Shoulder ","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Cross Top Shoulder created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/e/kena1_1.jpg,,/k/e/kena1_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=S",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1_1.jpg,/k/e/kena2_1.jpg,/k/e/kena3_1.png,/k/e/kena4_1.png",",,,",,,,,,,,,,,
7700020691112-Burgundy-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Cross Top Shoulder -Burgundy-M",,60.000000,"Cross Top Shoulder ","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Cross Top Shoulder created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/e/kena1_2.jpg,,/k/e/kena1_2.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=M",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1_2.jpg,/k/e/kena2_2.jpg,/k/e/kena3_2.png,/k/e/kena4_2.png",",,,",,,,,,,,,,,
7700020691112-Burgundy-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Cross Top Shoulder -Burgundy-L",,60.000000,"Cross Top Shoulder ","Beachwear ,Swimwear, resort wear, women swimwear, Swimsuit, One piece, Bikini, fashion Bikini, trikini, Luxury Swimwear, fashion, online bikini, Designer swimwear, sexy bikinis","This exclusive Latin Label Cross Top Shoulder created by BAOBAB is perfect for your next vacation. Shop stylish bikinis, one pieces and sexy bikinis from Latin American Designers",/k/e/kena1_3.jpg,,/k/e/kena1_3.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=L",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1_3.jpg,/k/e/kena2_3.jpg,/k/e/kena3_3.png,/k/e/kena4_3.png",",,,",,,,,,,,,,,
7700030691119,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers/Baobab",base,"Hipster Bottom",,,"Hipster Bottom","Hipster Bottom","Hipster Bottom 
Product Details:Hipster Bottom
Material: 80% Polyester, 20% Elastane
Size & Fit: Model is wearing size S
Process of Manufacturing: Handmade
Country of Origin: Colombia
Care of the product: Hand wash, do not twist, do not bleach
",/k/e/kena2_4.jpg,,/k/e/kena1_4.jpg,,,,"Block after Info Column",,,,"Use config",,,"Use config",Colombia,"complete_your_look=57,mgs_brand=Baobab,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1_4.jpg,/k/e/kena2_4.jpg,/k/e/kena3_4.png,/k/e/kena4_4.png",",,,",,,,,,,,,,"sku=7700030691119-Burgundy-M,color=Burgundy,size=M|sku=7700030691119-Burgundy-S,color=Burgundy,size=S|sku=7700030691119-Burgundy-L,color=Burgundy,size=L","color=Color,size=Size"
7700030691119-Burgundy-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Hipster Bottom-Burgundy-S",,60.000000,"Hipster Bottom","Hipster Bottom","Hipster Bottom 
Product Details:Hipster Bottom
Material: 80% Polyester, 20% Elastane
Size & Fit: Model is wearing size S
Process of Manufacturing: Handmade
Country of Origin: Colombia
Care of the product: Hand wash, do not twist, do not bleach
",/k/e/kena1_1_1.jpg,,/k/e/kena1_1_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=S",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1_1_1.jpg,/k/e/kena2_1_1.jpg,/k/e/kena3_1_1.png,/k/e/kena4_1_1.png",",,,",,,,,,,,,,,
7700030691119-Burgundy-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Hipster Bottom-Burgundy-M",,60.000000,"Hipster Bottom","Hipster Bottom","Hipster Bottom 
Product Details:Hipster Bottom
Material: 80% Polyester, 20% Elastane
Size & Fit: Model is wearing size S
Process of Manufacturing: Handmade
Country of Origin: Colombia
Care of the product: Hand wash, do not twist, do not bleach
",/k/e/kena1_2_1.jpg,,/k/e/kena1_2_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=M",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1_2_1.jpg,/k/e/kena2_2_1.jpg,/k/e/kena3_2_1.png,/k/e/kena4_2_1.png",",,,",,,,,,,,,,,
7700030691119-Burgundy-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode",base,"Hipster Bottom-Burgundy-L",,60.000000,"Hipster Bottom","Hipster Bottom","Hipster Bottom 
Product Details:Hipster Bottom
Material: 80% Polyester, 20% Elastane
Size & Fit: Model is wearing size S
Process of Manufacturing: Handmade
Country of Origin: Colombia
Care of the product: Hand wash, do not twist, do not bleach
",/k/e/kena1_3_1.jpg,,/k/e/kena1_3_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Colombia,"mgs_brand=Baobab,size=L",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/e/kena1_3_1.jpg,/k/e/kena2_3_1.jpg,/k/e/kena3_3_1.png,/k/e/kena4_3_1.png",",,,",,,,,,,,,,,
